,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
81,atmos.dmc.tavg-alh-hxy-u.mon.glb,mon,atmos,atmosphere_net_upward_deep_convective_mass_flux,kg m-2 s-1,area: time: mean,area: areacella,Deep Convective Mass Flux,The net mass flux  represents the difference between the updraft and downdraft components.   This is calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,"Report on model half-levels (i.e., model layer bounds and not standard pressures).",longitude latitude alevhalf time,dmc,real,up,XY-AH,time-intv,CFmon,dmc,dmc,tavg-alh-hxy-u,dmc_tavg-alh-hxy-u,glb,CFmon.dmc,atmos.dmc.tavg-alh-hxy-u.mon.glb,baac1790-e5dd-11e5-8482-ac72891c3257,high,,
82,atmos.edt.tavg-al-hxy-u.mon.glb,mon,atmos,atmosphere_heat_diffusivity,m2 s-1,area: time: mean,area: areacella,Eddy Diffusivity Coefficient for Temperature,Vertical diffusion coefficient for temperature due to parametrised eddies,,longitude latitude alevel time,edt,real,,XY-A,time-intv,CFmon,edt,edt,tavg-al-hxy-u,edt_tavg-al-hxy-u,glb,CFmon.edt,atmos.edt.tavg-al-hxy-u.mon.glb,a94cab8c-817c-11e6-a4e2-5404a60d96b5,high,,
84,atmos.evu.tavg-al-hxy-u.mon.glb,mon,atmos,atmosphere_momentum_diffusivity,m2 s-1,area: time: mean,area: areacella,Eddy Viscosity Coefficient for Momentum,Vertical diffusion coefficient for momentum due to parametrised eddies,,longitude latitude alevel time,evu,real,,XY-A,time-intv,CFmon,evu,evu,tavg-al-hxy-u,evu_tavg-al-hxy-u,glb,CFmon.evu,atmos.evu.tavg-al-hxy-u.mon.glb,a94c9fc0-817c-11e6-a4e2-5404a60d96b5,high,,
85,atmos.fco2antt.tavg-u-hxy-u.mon.glb,mon,atmos,tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_emission,kg m-2 s-1,area: time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to All Anthropogenic Emissions of CO2 [kgC m-2 s-1],"This is requested only for the emission-driven coupled carbon climate model runs.  Does not include natural fire sources but, includes all anthropogenic sources, including fossil fuel use, cement production, agricultural burning, and sources associated with anthropogenic land use change excluding forest regrowth.",,longitude latitude time,fco2antt,real,,XY-na,time-intv,Amon,fco2antt,fco2antt,tavg-u-hxy-u,fco2antt_tavg-u-hxy-u,glb,Amon.fco2antt,atmos.fco2antt.tavg-u-hxy-u.mon.glb,baaddada-e5dd-11e5-8482-ac72891c3257,high,,
86,atmos.fco2fos.tavg-u-hxy-u.mon.glb,mon,atmos,tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fossil_fuel_combustion,kg m-2 s-1,area: time: mean,area: areacella,Carbon Mass Flux into Atmosphere Due to Fossil Fuel Emissions of CO2 [kgC m-2 s-1],"This is the prescribed anthropogenic CO2 flux from fossil fuel use, including cement production, and flaring (but not from land-use changes, agricultural burning, forest regrowth, etc.)",This is requested only for the emission-driven coupled carbon climate model runs.,longitude latitude time,fco2fos,real,,XY-na,time-intv,Amon,fco2fos,fco2fos,tavg-u-hxy-u,fco2fos_tavg-u-hxy-u,glb,Amon.fco2fos,atmos.fco2fos.tavg-u-hxy-u.mon.glb,baade44e-e5dd-11e5-8482-ac72891c3257,high,,
87,atmos.fco2nat.tavg-u-hxy-u.mon.glb,mon,atmos,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_natural_sources,kg m-2 s-1,area: time: mean,area: areacella,Surface Carbon Mass Flux into the Atmosphere Due to Natural Sources [kgC m-2 s-1],"This is what the atmosphere sees (on its own grid).  This field should be equivalent to the combined natural fluxes of carbon (requested in the L_mon and O_mon tables) that account for natural exchanges between the atmosphere and land or ocean reservoirs (i.e., ""net ecosystem biospheric productivity"", for land, and ""air to sea CO2 flux"", for ocean.)",Report from all simulations (both emission-driven and concentration-driven) performed by models with fully interactive and responsive carbon cycles.,longitude latitude time,fco2nat,real,,XY-na,time-intv,Amon,fco2nat,fco2nat,tavg-u-hxy-u,fco2nat_tavg-u-hxy-u,glb,Amon.fco2nat,atmos.fco2nat.tavg-u-hxy-u.mon.glb,baaded68-e5dd-11e5-8482-ac72891c3257,high,,
88,atmos.hfls.tavg-u-hxy-u.day.glb,day,atmos,surface_upward_latent_heat_flux,W m-2,area: time: mean,area: areacella,Surface Upward Latent Heat Flux,"The surface called ""surface"" means the lower boundary of the atmosphere. ""Upward"" indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",,longitude latitude time,hfls,real,up,XY-na,time-intv,day,hfls,hfls,tavg-u-hxy-u,hfls_tavg-u-hxy-u,glb,day.hfls,atmos.hfls.tavg-u-hxy-u.day.glb,baaf0a9a-e5dd-11e5-8482-ac72891c3257,high,,
89,atmos.hfls.tavg-u-hxy-u.mon.glb,mon,atmos,surface_upward_latent_heat_flux,W m-2,area: time: mean,area: areacella,Surface Upward Latent Heat Flux,includes both evaporation and sublimation,,longitude latitude time,hfls,real,up,XY-na,time-intv,Amon,hfls,hfls,tavg-u-hxy-u,hfls_tavg-u-hxy-u,glb,Amon.hfls,atmos.hfls.tavg-u-hxy-u.mon.glb,baaefe2e-e5dd-11e5-8482-ac72891c3257,core,,
90,atmos.hfss.tavg-u-hxy-u.day.glb,day,atmos,surface_upward_sensible_heat_flux,W m-2,area: time: mean,area: areacella,Surface Upward Sensible Heat Flux,"The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air.",,longitude latitude time,hfss,real,up,XY-na,time-intv,day,hfss,hfss,tavg-u-hxy-u,hfss_tavg-u-hxy-u,glb,day.hfss,atmos.hfss.tavg-u-hxy-u.day.glb,baaf91cc-e5dd-11e5-8482-ac72891c3257,high,,
91,atmos.hfss.tavg-u-hxy-u.mon.glb,mon,atmos,surface_upward_sensible_heat_flux,W m-2,area: time: mean,area: areacella,Surface Upward Sensible Heat Flux,"The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air.",,longitude latitude time,hfss,real,up,XY-na,time-intv,Amon,hfss,hfss,tavg-u-hxy-u,hfss_tavg-u-hxy-u,glb,Amon.hfss,atmos.hfss.tavg-u-hxy-u.mon.glb,baaf86a0-e5dd-11e5-8482-ac72891c3257,core,,
92,atmos.hur.tavg-al-hxy-u.mon.glb,mon,atmos,relative_humidity,%,area: time: mean,area: areacella,Relative Humidity,"The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",,longitude latitude alevel time,hur,real,,XY-A,time-intv,CFmon,hur,hur,tavg-al-hxy-u,hur_tavg-al-hxy-u,glb,CFmon.hur,atmos.hur.tavg-al-hxy-u.mon.glb,baafe8fc-e5dd-11e5-8482-ac72891c3257,high,,
93,atmos.hur.tavg-p19-hxy-air.mon.glb,mon,atmos,relative_humidity,%,area: time: mean where air,area: areacella,Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude plev19 time,hur,real,,XY-P19,time-intv,Amon,hur,hur,tavg-p19-hxy-air,hur_tavg-p19-hxy-air,glb,Amon.hur,atmos.hur.tavg-p19-hxy-air.mon.glb,baafe578-e5dd-11e5-8482-ac72891c3257,core,,
94,atmos.hur.tavg-p19-hxy-u.day.glb,day,atmos,relative_humidity,%,time: mean,area: areacella,Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time,",longitude latitude plev19 time,hur,real,,XY-P19,time-intv,day,hur,hur,tavg-p19-hxy-u,hur_tavg-p19-hxy-u,glb,day.hur,atmos.hur.tavg-p19-hxy-u.day.glb,baafec80-e5dd-11e5-8482-ac72891c3257,core,,
95,atmos.hurs.tavg-h2m-hxy-u.6hr.glb,6hr,atmos,relative_humidity,%,area: time: mean,area: areacella,Near-Surface Relative Humidity,"The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",,longitude latitude time height2m,hurs,real,,XY-na,time-intv,6hrPlev,hurs,hurs,tavg-h2m-hxy-u,hurs_tavg-h2m-hxy-u,glb,6hrPlev.hurs,atmos.hurs.tavg-h2m-hxy-u.6hr.glb,917b8532-267c-11e7-8933-ac72891c3257,core,,
96,atmos.hurs.tavg-h2m-hxy-u.day.glb,day,atmos,relative_humidity,%,area: time: mean,area: areacella,Near-Surface Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",normally report this at 2 meters above the surface,longitude latitude time height2m,hurs,real,,XY-na,time-intv,day,hurs,hurs,tavg-h2m-hxy-u,hurs_tavg-h2m-hxy-u,glb,day.hurs,atmos.hurs.tavg-h2m-hxy-u.day.glb,5a070350-c77d-11e6-8a33-5404a60d96b5,core,,
97,atmos.hurs.tavg-h2m-hxy-u.mon.glb,mon,atmos,relative_humidity,%,area: time: mean,area: areacella,Near-Surface Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","express as a percentage.  Normally, the relative humidity  should be reported at the 2 meter height",longitude latitude time height2m,hurs,real,,XY-na,time-intv,Amon,hurs,hurs,tavg-h2m-hxy-u,hurs_tavg-h2m-hxy-u,glb,Amon.hurs,atmos.hurs.tavg-h2m-hxy-u.mon.glb,baaff41e-e5dd-11e5-8482-ac72891c3257,core,,
98,atmos.hurs.tmax-h2m-hxy-u.day.glb,day,atmos,relative_humidity,%,area: mean time: maximum,area: areacella,Daily Maximum Near-Surface Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",normally report this at 2 meters above the surface,longitude latitude time height2m,hurs,real,,XY-na,time-intv,day,hursmax,hurs,tmax-h2m-hxy-u,hurs_tmax-h2m-hxy-u,glb,day.hursmax,atmos.hurs.tmax-h2m-hxy-u.day.glb,5a071ff2-c77d-11e6-8a33-5404a60d96b5,high,,
99,atmos.hurs.tmin-h2m-hxy-u.day.glb,day,atmos,relative_humidity,%,area: mean time: minimum,area: areacella,Daily Minimum Near-Surface Relative Humidity,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",normally report this at 2 meters above the surface,longitude latitude time height2m,hurs,real,,XY-na,time-intv,day,hursmin,hurs,tmin-h2m-hxy-u,hurs_tmin-h2m-hxy-u,glb,day.hursmin,atmos.hurs.tmin-h2m-hxy-u.day.glb,5a0711f6-c77d-11e6-8a33-5404a60d96b5,high,,
100,atmos.hus.tavg-al-hxy-u.mon.glb,mon,atmos,specific_humidity,1,area: time: mean,area: areacella,Specific Humidity,Specific humidity is the mass fraction of water vapor in (moist) air.,,longitude latitude alevel time,hus,real,,XY-A,time-intv,CFmon,hus,hus,tavg-al-hxy-u,hus_tavg-al-hxy-u,glb,CFmon.hus,atmos.hus.tavg-al-hxy-u.mon.glb,bab00f1c-e5dd-11e5-8482-ac72891c3257,high,,
101,atmos.hus.tavg-p19-hxy-u.day.glb,day,atmos,specific_humidity,1,time: mean,area: areacella,Specific Humidity,Specific humidity is the mass fraction of water vapor in (moist) air.,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude plev8 time CMIP7:longitude latitude plev19 time,",longitude latitude plev19 time,hus,real,,XY-P19,time-intv,day,hus,hus,tavg-p19-hxy-u,hus_tavg-p19-hxy-u,glb,day.hus,atmos.hus.tavg-p19-hxy-u.day.glb,bab0135e-e5dd-11e5-8482-ac72891c3257,core,,
102,atmos.hus.tavg-p19-hxy-u.mon.glb,mon,atmos,specific_humidity,1,time: mean,area: areacella,Specific Humidity,Specific humidity is the mass fraction of water vapor in (moist) air.,,longitude latitude plev19 time,hus,real,,XY-P19,time-intv,Amon,hus,hus,tavg-p19-hxy-u,hus_tavg-p19-hxy-u,glb,Amon.hus,atmos.hus.tavg-p19-hxy-u.mon.glb,bab00b98-e5dd-11e5-8482-ac72891c3257,core,,
103,atmos.hus.tpt-al-hxy-u.6hr.glb,6hr,atmos,specific_humidity,1,area: mean time: point,area: areacella,Specific Humidity,Specific humidity is the mass fraction of water vapor in (moist) air.,on all model levels,longitude latitude alevel time1,hus,real,,XY-A,time-point,6hrLev,hus,hus,tpt-al-hxy-u,hus_tpt-al-hxy-u,glb,6hrLev.hus,atmos.hus.tpt-al-hxy-u.6hr.glb,bab009cc-e5dd-11e5-8482-ac72891c3257,high,,
104,atmos.hus.tpt-p7h-hxy-air.6hr.glb,6hr,atmos,specific_humidity,1,area: mean where air time: point,area: areacella,Specific Humidity,"Extra levels - 925, 700, 600, 300, 50","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where air time: point,",longitude latitude plev7h time1,hus,real,,XY-P7T,time-point,6hrPlevPt,hus,hus,tpt-p7h-hxy-air,hus_tpt-p7h-hxy-air,glb,6hrPlevPt.hus7h,atmos.hus.tpt-p7h-hxy-air.6hr.glb,71174f52-faa7-11e6-bfb7-ac72891c3257,high,,
105,atmos.huss.tavg-h2m-hxy-u.day.glb,day,atmos,specific_humidity,1,area: time: mean,area: areacella,Near-Surface Specific Humidity,"Near-surface (usually, 2 meter) specific humidity.",normally report this at 2 meters above the surface,longitude latitude time height2m,huss,real,,XY-na,time-intv,day,huss,huss,tavg-h2m-hxy-u,huss_tavg-h2m-hxy-u,glb,day.huss,atmos.huss.tavg-h2m-hxy-u.day.glb,bab0238a-e5dd-11e5-8482-ac72891c3257,core,,
106,atmos.huss.tavg-h2m-hxy-u.mon.glb,mon,atmos,specific_humidity,1,area: time: mean,area: areacella,Near-Surface Specific Humidity,"Near-surface (usually, 2 meter) specific humidity.",normally report this at 2 meters above the surface,longitude latitude time height2m,huss,real,,XY-na,time-intv,Amon,huss,huss,tavg-h2m-hxy-u,huss_tavg-h2m-hxy-u,glb,Amon.huss,atmos.huss.tavg-h2m-hxy-u.mon.glb,bab01dfe-e5dd-11e5-8482-ac72891c3257,core,,
107,atmos.huss.tpt-h2m-hxy-u.1hr.glb,1hr,atmos,specific_humidity,1,area: mean time: point,area: areacella,Near-Surface Specific Humidity,Specific humidity at 2m.,This is sampled synoptically (instantaneous),longitude latitude time1 height2m,huss,real,,XY-na,time-point,E1hr,huss,huss,tpt-h2m-hxy-u,huss_tpt-h2m-hxy-u,glb,E1hr.huss,atmos.huss.tpt-h2m-hxy-u.1hr.glb,83bbfc78-7f07-11ef-9308-b1dd71e64bec,high,,
108,atmos.huss.tpt-h2m-hxy-u.3hr.glb,3hr,atmos,specific_humidity,1,area: mean time: point,area: areacella,Near-Surface Specific Humidity,This is sampled synoptically.,normally report this at 2 meters above the surface,longitude latitude time1 height2m,huss,real,,XY-na,time-point,3hr,huss,huss,tpt-h2m-hxy-u,huss_tpt-h2m-hxy-u,glb,3hr.huss,atmos.huss.tpt-h2m-hxy-u.3hr.glb,bab034a6-e5dd-11e5-8482-ac72891c3257,core,,
109,atmos.loadbc.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Black Carbon Aerosol,The total dry mass of black carbon aerosol particles per unit area.,,longitude latitude time,loadbc,real,,XY-na,time-intv,Eday,loadbc,loadbc,tavg-u-hxy-u,loadbc_tavg-u-hxy-u,glb,Eday.loadbc,atmos.loadbc.tavg-u-hxy-u.day.glb,8b8b08ee-4a5b-11e6-9cd2-ac72891c3257,high,,
110,atmos.loaddust.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_dust_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Dust,The total dry mass of dust aerosol particles per unit area.,,longitude latitude time,loaddust,real,,XY-na,time-intv,Eday,loaddust,loaddust,tavg-u-hxy-u,loaddust_tavg-u-hxy-u,glb,Eday.loaddust,atmos.loaddust.tavg-u-hxy-u.day.glb,8b8b13de-4a5b-11e6-9cd2-ac72891c3257,low,,
111,atmos.loadnh4.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_ammonium_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of NH4,The total dry mass of ammonium aerosol particles per unit area.,,longitude latitude time,loadnh4,real,,XY-na,time-intv,Eday,loadnh4,loadnh4,tavg-u-hxy-u,loadnh4_tavg-u-hxy-u,glb,Eday.loadnh4,atmos.loadnh4.tavg-u-hxy-u.day.glb,8b8b23ba-4a5b-11e6-9cd2-ac72891c3257,low,,
112,atmos.loadno3.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_nitrate_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of NO3,The total dry mass of nitrate aerosol particles per unit area.,,longitude latitude time,loadno3,real,,XY-na,time-intv,Eday,loadno3,loadno3,tavg-u-hxy-u,loadno3_tavg-u-hxy-u,glb,Eday.loadno3,atmos.loadno3.tavg-u-hxy-u.day.glb,8b8b1e6a-4a5b-11e6-9cd2-ac72891c3257,low,,
113,atmos.loadoa.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Dry Aerosol Organic Matter,atmosphere dry organic content: This is the vertically integrated sum of atmosphere_primary_organic_content and atmosphere_secondary_organic_content (see next two table entries).,,longitude latitude time,loadoa,real,,XY-na,time-intv,Eday,loadoa,loadoa,tavg-u-hxy-u,loadoa_tavg-u-hxy-u,glb,Eday.loadoa,atmos.loadoa.tavg-u-hxy-u.day.glb,8b8af886-4a5b-11e6-9cd2-ac72891c3257,high,,
114,atmos.loadpoa.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Dry Aerosol Primary Organic Matter,The total dry mass of primary particulate organic aerosol particles per unit area.,,longitude latitude time,loadpoa,real,,XY-na,time-intv,Eday,loadpoa,loadpoa,tavg-u-hxy-u,loadpoa_tavg-u-hxy-u,glb,Eday.loadpoa,atmos.loadpoa.tavg-u-hxy-u.day.glb,8b8afe30-4a5b-11e6-9cd2-ac72891c3257,high,,
115,atmos.loadso4.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_sulfate_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of SO4,The total dry mass of sulfate aerosol particles per unit area.,,longitude latitude time,loadso4,real,,XY-na,time-intv,Eday,loadso4,loadso4,tavg-u-hxy-u,loadso4_tavg-u-hxy-u,glb,Eday.loadso4,atmos.loadso4.tavg-u-hxy-u.day.glb,8b8b0e66-4a5b-11e6-9cd2-ac72891c3257,low,,
116,atmos.loadsoa.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Dry Aerosol Secondary Organic Matter,The total dry mass of secondary particulate organic aerosol particles per unit area.,,longitude latitude time,loadsoa,real,,XY-na,time-intv,Eday,loadsoa,loadsoa,tavg-u-hxy-u,loadsoa_tavg-u-hxy-u,glb,Eday.loadsoa,atmos.loadsoa.tavg-u-hxy-u.day.glb,8b8b039e-4a5b-11e6-9cd2-ac72891c3257,low,,
117,atmos.loadss.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_sea_salt_dry_aerosol_particles,kg m-2,area: time: mean,area: areacella,Load of Sea-Salt Aerosol,The total dry mass of sea salt aerosol particles per unit area.,,longitude latitude time,loadss,real,,XY-na,time-intv,Eday,loadss,loadss,tavg-u-hxy-u,loadss_tavg-u-hxy-u,glb,Eday.loadss,atmos.loadss.tavg-u-hxy-u.day.glb,8b8b192e-4a5b-11e6-9cd2-ac72891c3257,low,,
118,atmos.mc.tavg-alh-hxy-u.mon.glb,mon,atmos,atmosphere_net_upward_convective_mass_flux,kg m-2 s-1,area: time: mean,area: areacella,Convective Mass Flux,The net mass flux should represent the difference between the updraft and downdraft components.  The flux is computed as the mass divided by the area of the grid cell.,"Report on model half-levels (i.e., model layer bounds and not standard pressures).",longitude latitude alevhalf time,mc,real,up,XY-AH,time-intv,Amon,mc,mc,tavg-alh-hxy-u,mc_tavg-alh-hxy-u,glb,Amon.mc,atmos.mc.tavg-alh-hxy-u.mon.glb,bab117b8-e5dd-11e5-8482-ac72891c3257,high,,
119,atmos.mcd.tavg-alh-hxy-u.mon.glb,mon,atmos,atmosphere_downdraft_convective_mass_flux,kg m-2 s-1,area: time: mean,area: areacella,Downdraft Convective Mass Flux,Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,"Report on model half-levels (i.e., model layer bounds and not standard pressures).",longitude latitude alevhalf time,mcd,real,down,XY-AH,time-intv,CFmon,mcd,mcd,tavg-alh-hxy-u,mcd_tavg-alh-hxy-u,glb,CFmon.mcd,atmos.mcd.tavg-alh-hxy-u.mon.glb,bab12118-e5dd-11e5-8482-ac72891c3257,high,,
120,atmos.mcu.tavg-alh-hxy-u.mon.glb,mon,atmos,atmosphere_updraft_convective_mass_flux,kg m-2 s-1,area: time: mean,area: areacella,Convective Updraft Mass Flux,Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).,"Report on model half-levels (i.e., model layer bounds and not standard pressures).",longitude latitude alevhalf time,mcu,real,up,XY-AH,time-intv,CFmon,mcu,mcu,tavg-alh-hxy-u,mcu_tavg-alh-hxy-u,glb,CFmon.mcu,atmos.mcu.tavg-alh-hxy-u.mon.glb,bab125a0-e5dd-11e5-8482-ac72891c3257,high,,
121,atmos.pctisccp.tavg-u-hxy-cl.day.glb,day,atmos,air_pressure_at_cloud_top,Pa,area: time: mean where cloud (weighted by ISCCP total cloud area),area: areacella,ISCCP Mean Cloud Top Pressure,time-means are weighted by the ISCCP Total Cloud Fraction - see  <https://www.cfmip.org/tools-and-data/cosp>,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where cloud CMIP7:area: time: mean where cloud (weighted by ISCCP total cloud area),",longitude latitude time,pctisccp,real,,XY-na,time-intv,CFday,pctisccp,pctisccp,tavg-u-hxy-cl,pctisccp_tavg-u-hxy-cl,glb,CFday.pctisccp,atmos.pctisccp.tavg-u-hxy-cl.day.glb,bab31da6-e5dd-11e5-8482-ac72891c3257,high,,
122,atmos.pctisccp.tavg-u-hxy-cl.mon.glb,mon,atmos,air_pressure_at_cloud_top,Pa,area: time: mean where cloud (weighted by ISCCP total cloud area),area: areacella,ISCCP Mean Cloud Top Pressure,time-means weighted by the ISCCP Total Cloud Fraction - see <https://www.cfmip.org/tools-and-data/cosp>,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where cloud CMIP7:area: time: mean where cloud (weighted by ISCCP total cloud area),",longitude latitude time,pctisccp,real,,XY-na,time-intv,CFmon,pctisccp,pctisccp,tavg-u-hxy-cl,pctisccp_tavg-u-hxy-cl,glb,CFmon.pctisccp,atmos.pctisccp.tavg-u-hxy-cl.mon.glb,bab31f68-e5dd-11e5-8482-ac72891c3257,high,,
123,atmos.pfull.tclm-al-hxy-u.mon.glb,mon,atmos,air_pressure,Pa,area: mean time: mean within years time: mean over years,area: areacella,Pressure at Model Full-Levels,Air pressure on model levels,,longitude latitude alevel time2,pfull,real,,XY-A,climatology,Amon,pfull,pfull,tclm-al-hxy-u,pfull_tclm-al-hxy-u,glb,Amon.pfull,atmos.pfull.tclm-al-hxy-u.mon.glb,bab32c1a-e5dd-11e5-8482-ac72891c3257,high,,
124,atmos.phalf.tclm-alh-hxy-u.mon.glb,mon,atmos,air_pressure,Pa,area: mean time: mean within years time: mean over years,area: areacella,Pressure on Model Half-Levels,Air pressure on model half-levels,,longitude latitude alevhalf time2,phalf,real,,XY-AH,climatology,Amon,phalf,phalf,tclm-alh-hxy-u,phalf_tclm-alh-hxy-u,glb,Amon.phalf,atmos.phalf.tclm-alh-hxy-u.mon.glb,bab33d04-e5dd-11e5-8482-ac72891c3257,high,,
125,atmos.pr.tavg-u-hxy-u.1hr.glb,1hr,atmos,precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Precipitation,Total precipitation flux,,longitude latitude time,pr,real,,XY-na,time-intv,E1hr,pr,pr,tavg-u-hxy-u,pr_tavg-u-hxy-u,glb,E1hr.pr,atmos.pr.tavg-u-hxy-u.1hr.glb,8baebea6-4a5b-11e6-9cd2-ac72891c3257,core,,
126,atmos.pr.tavg-u-hxy-u.3hr.glb,3hr,atmos,precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Precipitation,at surface; includes both liquid and solid phases.  This is the 3-hour mean precipitation flux.,,longitude latitude time,pr,real,,XY-na,time-intv,3hr,pr,pr,tavg-u-hxy-u,pr_tavg-u-hxy-u,glb,3hr.pr,atmos.pr.tavg-u-hxy-u.3hr.glb,bab3c904-e5dd-11e5-8482-ac72891c3257,core,,
127,atmos.pr.tavg-u-hxy-u.day.glb,day,atmos,precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Precipitation,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),,longitude latitude time,pr,real,,XY-na,time-intv,day,pr,pr,tavg-u-hxy-u,pr_tavg-u-hxy-u,glb,day.pr,atmos.pr.tavg-u-hxy-u.day.glb,bab3d692-e5dd-11e5-8482-ac72891c3257,core,,
128,atmos.pr.tavg-u-hxy-u.mon.glb,mon,atmos,precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Precipitation,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),,longitude latitude time,pr,real,,XY-na,time-intv,Amon,pr,pr,tavg-u-hxy-u,pr_tavg-u-hxy-u,glb,Amon.pr,atmos.pr.tavg-u-hxy-u.mon.glb,bab3cb52-e5dd-11e5-8482-ac72891c3257,core,,
129,atmos.prc.tavg-u-hxy-u.day.glb,day,atmos,convective_precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Convective Precipitation,at surface; includes both liquid and solid phases.,,longitude latitude time,prc,real,,XY-na,time-intv,day,prc,prc,tavg-u-hxy-u,prc_tavg-u-hxy-u,glb,day.prc,atmos.prc.tavg-u-hxy-u.day.glb,bab3fde8-e5dd-11e5-8482-ac72891c3257,high,,
130,atmos.prc.tavg-u-hxy-u.mon.glb,mon,atmos,convective_precipitation_flux,kg m-2 s-1,area: time: mean,area: areacella,Convective Precipitation,at surface; includes both liquid and solid phases.,,longitude latitude time,prc,real,,XY-na,time-intv,Amon,prc,prc,tavg-u-hxy-u,prc_tavg-u-hxy-u,glb,Amon.prc,atmos.prc.tavg-u-hxy-u.mon.glb,bab3f8a2-e5dd-11e5-8482-ac72891c3257,core,,
131,atmos.prsn.tavg-u-hxy-u.3hr.glb,3hr,atmos,snowfall_flux,kg m-2 s-1,area: time: mean,area: areacella,Snowfall Flux,at surface.  Includes precipitation of all forms water in the solid phase.  This is the 3-hour mean snowfall flux.,,longitude latitude time,prsn,real,,XY-na,time-intv,3hr,prsn,prsn,tavg-u-hxy-u,prsn_tavg-u-hxy-u,glb,3hr.prsn,atmos.prsn.tavg-u-hxy-u.3hr.glb,bab42912-e5dd-11e5-8482-ac72891c3257,high,,
