,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
188,land.mrros.tavg-u-hxy-lnd.3hr.glb,3hr,land,surface_runoff_flux,kg m-2 s-1,area: mean where land time: mean,area: areacella,Surface Runoff,surface_runoff_flux,,longitude latitude time,mrros,real,,XY-na,time-intv,3hr,mrros,mrros,tavg-u-hxy-lnd,mrros_tavg-u-hxy-lnd,glb,3hr.mrros,land.mrros.tavg-u-hxy-lnd.3hr.glb,80ab73bc-a698-11ef-914a-613c0433d878,medium,,
196,land.mrsol.tavg-d100cm-hxy-lnd.3hr.glb,3hr,land,mass_content_of_water_in_soil_layer,kg m-2,area: mean where land time: mean,area: areacella,Soil moisture in the top 1 m of the soil column,Soil moisture at 3hr but for 0-1m,,longitude latitude time sdepth100cm,mrsol,real,,XY-na,time-intv,3hr,mrso100,mrsol,tavg-d100cm-hxy-lnd,mrsol_tavg-d100cm-hxy-lnd,glb,3hr.mrso100,land.mrsol.tavg-d100cm-hxy-lnd.3hr.glb,80ab7435-a698-11ef-914a-613c0433d878,medium,,
199,land.mrsol.tpt-d10cm-hxy-lnd.3hr.glb,3hr,land,mass_content_of_water_in_soil_layer,kg m-2,area: mean where land time: point,area: areacella,Moisture in Upper Portion of Soil Column,the mass of water in all phases in a thin surface soil layer.,"integrate over uppermost 10 cm. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time sdepth1 CMIP7:longitude latitude time sdepth10cm,",longitude latitude time1 sdepth10cm,mrsol,real,,XY-na,time-point,3hr,mrsos,mrsol,tpt-d10cm-hxy-lnd,mrsol_tpt-d10cm-hxy-lnd,glb,3hr.mrsos,land.mrsol.tpt-d10cm-hxy-lnd.3hr.glb,bab1c668-e5dd-11e5-8482-ac72891c3257,high,,
200,land.mrsolLut.tavg-d10cm-hxy-multi.mon.glb,mon,land,mass_content_of_water_in_soil_layer,kg m-2,area: time: mean where sector,area: areacella,Moisture in Upper Portion of Soil Column of Land-Use Tile,the mass of water in all phases in a thin surface layer; integrate over uppermost 10cm,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time sdepth1 CMIP7:longitude latitude landuse time sdepth10cm,",longitude latitude landuse time sdepth10cm,mrsolLut,real,,XY-na,time-intv,Emon,mrsosLut,mrsolLut,tavg-d10cm-hxy-multi,mrsolLut_tavg-d10cm-hxy-multi,glb,Emon.mrsosLut,land.mrsolLut.tavg-d10cm-hxy-multi.mon.glb,d22ddb3e-4a9f-11e6-b84e-ac72891c3257,medium,,
201,land.mrtws.tavg-u-hxy-lnd.day.glb,day,land,land_water_amount,kg m-2,area: mean where land time: mean,area: areacella,Terrestrial Water Storage,canopy_and_surface_and_subsurface_water_amount,,longitude latitude time,mrtws,real,,XY-na,time-intv,Eday,mrtws,mrtws,tavg-u-hxy-lnd,mrtws_tavg-u-hxy-lnd,glb,Eday.mrtws,land.mrtws.tavg-u-hxy-lnd.day.glb,d228ad76-4a9f-11e6-b84e-ac72891c3257,high,,
203,land.nbpLut.tavg-u-hxy-multi.mon.glb,mon,land,surface_net_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_all_land_processes,kg m-2 s-1,area: time: mean where sector,area: areacella,Net Carbon Mass Flux into Land-Use Tile [kgC m-2 s-1],"Computed as npp minus heterotrophic respiration minus fire minus C leaching minus harvesting/clearing. Positive rate is into the land, negative rate is from the land.  Do not include fluxes from anthropogenic product pools to atmosphere","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,
CHANGE SINCE CMIP6: compound name,",longitude latitude landuse time,nbpLut,real,down,XY-na,time-intv,Emon,nbpLut,nbpLut,tavg-u-hxy-multi,nbpLut_tavg-u-hxy-multi,glb,Emon.nbpLut,land.nbpLut.tavg-u-hxy-multi.mon.glb,d22da542-4a9f-11e6-b84e-ac72891c3257,medium,,
205,land.nLand.tavg-u-hxy-lnd.mon.glb,mon,land,mass_content_of_nitrogen_in_vegetation_and_litter_and_soil_and_forestry_and_agricultural_products,kg m-2,area: mean where land time: mean,area: areacella,Total Nitrogen in All Terrestrial Nitrogen Pools,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,nLand,real,,XY-na,time-intv,Emon,nLand,nLand,tavg-u-hxy-lnd,nLand_tavg-u-hxy-lnd,glb,Emon.nLand,land.nLand.tavg-u-hxy-lnd.mon.glb,6f6b1b5c-9acb-11e6-b7ee-ac72891c3257,high,,
206,land.nLitter.tavg-u-hxy-lnd.mon.glb,mon,land,litter_mass_content_of_nitrogen,kg m-2,area: mean where land time: mean,area: areacella,Nitrogen Mass in Litter Pool,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,nLitter,real,,XY-na,time-intv,Emon,nLitter,nLitter,tavg-u-hxy-lnd,nLitter_tavg-u-hxy-lnd,glb,Emon.nLitter,land.nLitter.tavg-u-hxy-lnd.mon.glb,6f6b0a36-9acb-11e6-b7ee-ac72891c3257,high,,
207,land.nMineral.tavg-u-hxy-lnd.mon.glb,mon,land,soil_mass_content_of_inorganic_nitrogen_expressed_as_nitrogen,kg m-2,area: mean where land time: mean,area: areacella,Mineral Nitrogen in the Soil,"SUM of ammonium, nitrite, nitrate, etc over all soil layers",,longitude latitude time,nMineral,real,,XY-na,time-intv,Emon,nMineral,nMineral,tavg-u-hxy-lnd,nMineral_tavg-u-hxy-lnd,glb,Emon.nMineral,land.nMineral.tavg-u-hxy-lnd.mon.glb,8b80cb4a-4a5b-11e6-9cd2-ac72891c3257,high,,
209,land.nppLut.tavg-u-hxy-multi.mon.glb,mon,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: time: mean where sector,area: areacella,Net Primary Production on Land-Use Tile as Carbon Mass Flux [kgC m-2 s-1],"""Production of carbon"" means the production of biomass expressed as the mass of carbon which it contains. Net primary production is the excess of gross primary production (rate of synthesis of biomass from inorganic precursors) by autotrophs (""producers""), for example, photosynthesis in plants or phytoplankton, over the rate at which the autotrophs themselves respire some of this biomass. ""Productivity"" means production per unit area. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,",longitude latitude landuse time,nppLut,real,,XY-na,time-intv,Emon,nppLut,nppLut,tavg-u-hxy-multi,nppLut_tavg-u-hxy-multi,glb,Emon.nppLut,land.nppLut.tavg-u-hxy-multi.mon.glb,d22d96ba-4a9f-11e6-b84e-ac72891c3257,medium,,
210,land.nppVgt.tavg-u-hxy-multi.day.glb,day,land,net_primary_productivity_of_biomass_expressed_as_carbon,kg m-2 s-1,area: time: mean where sector,area: areacella,Net Primary Production on Vegetation type as Carbon Mass Flux [kgC m-2 s-1],"""Production of carbon"" means the production of biomass expressed as the mass of carbon which it contains. Net primary production is the excess of gross primary production (rate of synthesis of biomass from inorganic precursors) by autotrophs (""producers""), for example, photosynthesis in plants or phytoplankton, over the rate at which the autotrophs themselves respire some of this biomass. ""Productivity"" means production per unit area. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A.",,longitude latitude vegtype time,nppVgt,real,,XY-na,time-intv,Eday,nppVgt,nppVgt,tavg-u-hxy-multi,nppVgt_tavg-u-hxy-multi,glb,Eday.nppVgt,land.nppVgt.tavg-u-hxy-multi.day.glb,83bbfba9-7f07-11ef-9308-b1dd71e64bec,medium,,
211,land.nProduct.tavg-u-hxy-lnd.mon.glb,mon,land,nitrogen_mass_content_of_forestry_and_agricultural_products,kg m-2,area: mean where land time: mean,area: areacella,Nitrogen Mass in Products of Land-Use Change,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,nProduct,real,,XY-na,time-intv,Emon,nProduct,nProduct,tavg-u-hxy-lnd,nProduct_tavg-u-hxy-lnd,glb,Emon.nProduct,land.nProduct.tavg-u-hxy-lnd.mon.glb,8b80c06e-4a5b-11e6-9cd2-ac72891c3257,high,,
212,land.nSoil.tavg-u-hxy-lnd.mon.glb,mon,land,soil_mass_content_of_nitrogen,kg m-2,area: mean where land time: mean,area: areacella,Nitrogen Mass in Soil Pool,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,nSoil,real,,XY-na,time-intv,Emon,nSoil,nSoil,tavg-u-hxy-lnd,nSoil_tavg-u-hxy-lnd,glb,Emon.nSoil,land.nSoil.tavg-u-hxy-lnd.mon.glb,8b80baec-4a5b-11e6-9cd2-ac72891c3257,high,,
213,land.nVeg.tavg-u-hxy-lnd.mon.glb,mon,land,vegetation_mass_content_of_nitrogen,kg m-2,area: mean where land time: mean,area: areacella,Nitrogen Mass in Vegetation,Report missing data over ocean grid cells. For fractional land report value averaged over the land fraction.,,longitude latitude time,nVeg,real,,XY-na,time-intv,Emon,nVeg,nVeg,tavg-u-hxy-lnd,nVeg_tavg-u-hxy-lnd,glb,Emon.nVeg,land.nVeg.tavg-u-hxy-lnd.mon.glb,6f6b0478-9acb-11e6-b7ee-ac72891c3257,high,,
215,land.qgwr.tavg-u-hxy-lnd.day.glb,day,land,downward_liquid_water_mass_flux_into_groundwater,kg m-2 s-1,area: mean where land time: mean,area: areacellr,Groundwater Recharge from Soil Layer,water_flux_from_soil_layer_to_groundwater,,longitude latitude time,qgwr,real,,XY-na,time-intv,Eday,qgwr,qgwr,tavg-u-hxy-lnd,qgwr_tavg-u-hxy-lnd,glb,Eday.qgwr,land.qgwr.tavg-u-hxy-lnd.day.glb,d22856be-4a9f-11e6-b84e-ac72891c3257,medium,,
217,land.raLut.tavg-u-hxy-multi.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: time: mean where sector,area: areacella,Autotrophic Respiration on Land-Use Tile as Carbon Mass Flux [kgC m-2 s-1],Carbon mass flux per unit area into atmosphere due to autotrophic respiration on land (respiration by producers) [see rh for heterotrophic production]. Calculated on land-use tiles.,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,",longitude latitude landuse time,raLut,real,,XY-na,time-intv,Emon,raLut,raLut,tavg-u-hxy-multi,raLut_tavg-u-hxy-multi,glb,Emon.raLut,land.raLut.tavg-u-hxy-multi.mon.glb,d22d91a6-4a9f-11e6-b84e-ac72891c3257,medium,,
218,land.raVgt.tavg-u-hxy-multi.day.glb,day,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_plant_respiration,kg m-2 s-1,area: time: mean where sector,area: areacella,Autotrophic Respiration on Vegetation type as Carbon Mass Flux [kgC m-2 s-1],Carbon mass flux per unit area into atmosphere due to autotrophic respiration on land (respiration by producers) [see rh for heterotrophic production]. Calculated on vegetation type.,,longitude latitude vegtype time,raVgt,real,,XY-na,time-intv,Eday,raVgt,raVgt,tavg-u-hxy-multi,raVgt_tavg-u-hxy-multi,glb,Eday.raVgt,land.raVgt.tavg-u-hxy-multi.day.glb,83bbfba8-7f07-11ef-9308-b1dd71e64bec,medium,,
220,land.rhLut.tavg-u-hxy-multi.mon.glb,mon,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: time: mean where sector,area: areacella,Heterotrophic Respiration on Land-Use Tile as Carbon Mass Flux [kgC m-2 s-1],"Carbon mass flux per unit area into atmosphere due to heterotrophic respiration on land (respiration by consumers), calculated on land-use tiles.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,",longitude latitude landuse time,rhLut,real,,XY-na,time-intv,Emon,rhLut,rhLut,tavg-u-hxy-multi,rhLut_tavg-u-hxy-multi,glb,Emon.rhLut,land.rhLut.tavg-u-hxy-multi.mon.glb,d22da074-4a9f-11e6-b84e-ac72891c3257,medium,,
221,land.rhVgt.tavg-u-hxy-multi.day.glb,day,land,surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_heterotrophic_respiration,kg m-2 s-1,area: time: mean where sector,area: areacella,Heterotrophic Respiration on Vegetation type as Carbon Mass Flux [kgC m-2 s-1],"Carbon mass flux per unit area into atmosphere due to heterotrophic respiration on land (respiration by consumers), calculated on vegetation type.",,longitude latitude vegtype time,rhVgt,real,,XY-na,time-intv,Eday,rhVgt,rhVgt,tavg-u-hxy-multi,rhVgt_tavg-u-hxy-multi,glb,Eday.rhVgt,land.rhVgt.tavg-u-hxy-multi.day.glb,83bbfba7-7f07-11ef-9308-b1dd71e64bec,medium,,
222,land.rivo.tavg-u-hxy-lnd.day.glb,day,land,outgoing_water_volume_transport_along_river_channel,m3 s-1,area: mean where land time: mean,area: areacellr,River Discharge,water_flux_from_upstream,,longitude latitude time,rivo,real,,XY-na,time-intv,Eday,rivo,rivo,tavg-u-hxy-lnd,rivo_tavg-u-hxy-lnd,glb,Eday.rivo,land.rivo.tavg-u-hxy-lnd.day.glb,d2285b46-4a9f-11e6-b84e-ac72891c3257,high,,
227,land.shrubFrac.tavg-u-hxy-u.yr.glb,yr,land,area_fraction,%,area: time: mean,area: areacella,Percentage Cover by Shrub,Percentage of entire grid cell  that is covered by shrub.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typeshrub,shrubFrac,real,,XY-na,time-intv,Eyr,shrubFrac,shrubFrac,tavg-u-hxy-u,shrubFrac_tavg-u-hxy-u,glb,Eyr.shrubFrac,land.shrubFrac.tavg-u-hxy-u.yr.glb,fb017924-be37-11e6-bac1-5404a60d96b5,medium,,
229,land.srfrad.tavg-u-hxy-u.3hr.glb,3hr,land,surface_net_downward_radiative_flux,W m-2,area: time: mean,area: areacella,Net radiative flux at surface,Net radiative flux at surface,,longitude latitude time,srfrad,real,down,XY-na,time-intv,3hr,srfrad,srfrad,tavg-u-hxy-u,srfrad_tavg-u-hxy-u,glb,3hr.srfrad,land.srfrad.tavg-u-hxy-u.3hr.glb,80ab71fd-a698-11ef-914a-613c0433d878,high,,
230,land.sw.tavg-u-hxy-lnd.day.glb,day,land,land_surface_liquid_water_amount,kg m-2,area: mean where land time: mean,area: areacella,Surface Water Storage,"Total liquid water storage, other than soil, snow or interception storage (i.e. lakes, river channel or depression storage).",,longitude latitude time,sw,real,,XY-na,time-intv,Eday,sw,sw,tavg-u-hxy-lnd,sw_tavg-u-hxy-lnd,glb,Eday.sw,land.sw.tavg-u-hxy-lnd.day.glb,d2289714-4a9f-11e6-b84e-ac72891c3257,medium,,
231,land.sweLut.tavg-u-hxy-multi.mon.glb,mon,land,lwe_thickness_of_surface_snow_amount,m,area: time: mean where sector,area: areacella,Snow Water Equivalent on Land-Use Tile,"The surface called ""surface"" means the lower boundary of the atmosphere. ""lwe"" means liquid water equivalent. ""Amount"" means mass per unit area. The construction lwe_thickness_of_X_amount or _content means the vertical extent of a layer of liquid water having the same mass per unit area. Surface amount refers to the amount on the ground, excluding that on the plant or vegetation canopy.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,",longitude latitude landuse time,sweLut,real,,XY-na,time-intv,Emon,sweLut,sweLut,tavg-u-hxy-multi,sweLut_tavg-u-hxy-multi,glb,Emon.sweLut,land.sweLut.tavg-u-hxy-multi.mon.glb,d22dd206-4a9f-11e6-b84e-ac72891c3257,medium,,
232,land.tasLut.tavg-h2m-hxy-multi.mon.glb,mon,land,air_temperature,K,area: time: mean where sector,area: areacella,Near-Surface Air Temperature on Land Use Tile,"Air temperature is the bulk temperature of the air, not the surface (skin) temperature.","CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time height2m CMIP7:longitude latitude landuse time height2m,",longitude latitude landuse time height2m,tasLut,real,,XY-na,time-intv,Emon,tasLut,tasLut,tavg-h2m-hxy-multi,tasLut_tavg-h2m-hxy-multi,glb,Emon.tasLut,land.tasLut.tavg-h2m-hxy-multi.mon.glb,d22dae98-4a9f-11e6-b84e-ac72891c3257,medium,,
234,land.tran.tavg-u-hxy-u.3hr.glb,3hr,land,transpiration_flux,kg m-2 s-1,area: time: mean,area: areacella,Transpiration,Transpiration,,longitude latitude time,tran,real,up,XY-na,time-intv,3hr,tran,tran,tavg-u-hxy-u,tran_tavg-u-hxy-u,glb,3hr.tran,land.tran.tavg-u-hxy-u.3hr.glb,80ab71fc-a698-11ef-914a-613c0433d878,medium,,
236,land.treeFrac.tavg-u-hxy-u.yr.glb,yr,land,area_fraction,%,area: time: mean,area: areacella,Tree Cover Percentage,Percentage of entire grid cell  that is covered by trees.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typetree,treeFrac,real,,XY-na,time-intv,Eyr,treeFrac,treeFrac,tavg-u-hxy-u,treeFrac_tavg-u-hxy-u,glb,Eyr.treeFrac,land.treeFrac.tavg-u-hxy-u.yr.glb,fb017168-be37-11e6-bac1-5404a60d96b5,medium,,
237,land.treeFracBdlDcd.tavg-u-hxy-u.mon.glb,mon,land,area_fraction,%,area: time: mean,area: areacella,Broadleaf Deciduous Tree Area Percentage,This is the percentage of the entire grid cell that is covered by broadleaf deciduous trees.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean where land over all_area_types time: mean CMIP7:area: time: mean,",longitude latitude time typetreebd,treeFracBdlDcd,real,,XY-na,time-intv,Emon,treeFracBdlDcd,treeFracBdlDcd,tavg-u-hxy-u,treeFracBdlDcd_tavg-u-hxy-u,glb,Emon.treeFracBdlDcd,land.treeFracBdlDcd.tavg-u-hxy-u.mon.glb,6f6a70da-9acb-11e6-b7ee-ac72891c3257,medium,,
239,land.tslsi.tpt-u-hxy-lsi.3hr.glb,3hr,land,surface_temperature,K,area: mean (over land and sea ice) time: point,area: areacella,Surface Temperature Where Land or Sea Ice,"Surface temperature of all surfaces except open ocean, sampled synoptically.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean (comment: over land and sea ice) time: point CMIP7:area: mean (over land and sea ice) time: point,",longitude latitude time1,tslsi,real,,XY-na,time-point,3hr,tslsi,tslsi,tpt-u-hxy-lsi,tslsi_tpt-u-hxy-lsi,glb,3hr.tslsi,land.tslsi.tpt-u-hxy-lsi.3hr.glb,babb12ae-e5dd-11e5-8482-ac72891c3257,high,,
240,land.tsLut.tavg-u-hxy-multi.mon.glb,mon,land,surface_temperature,K,area: time: mean where sector,area: areacella,Surface Temperature on Landuse Tile,Surface temperature (i.e. temperature at which long-wave radiation emitted),"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude landUse time CMIP7:longitude latitude landuse time,",longitude latitude landuse time,tsLut,real,,XY-na,time-intv,Emon,tslsiLut,tsLut,tavg-u-hxy-multi,tsLut_tavg-u-hxy-multi,glb,Emon.tslsiLut,land.tsLut.tavg-u-hxy-multi.mon.glb,d22db4d8-4a9f-11e6-b84e-ac72891c3257,medium,,
241,land.vegHeight.tavg-u-hxy-tree.mon.glb,mon,land,canopy_height,m,area: time: mean where trees (mask=treeFrac),area: areacella,Height of Trees,Vegetation height averaged over the tree fraction of a grid cell.,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where trees (comment: mask=treeFrac) CMIP7:area: time: mean where trees (mask=treeFrac),",longitude latitude time,vegHeight,real,,XY-na,time-intv,Emon,vegHeightTree,vegHeight,tavg-u-hxy-tree,vegHeight_tavg-u-hxy-tree,glb,Emon.vegHeightTree,land.vegHeight.tavg-u-hxy-tree.mon.glb,6f6ab46e-9acb-11e6-b7ee-ac72891c3257,high,,
242,land.wtd.tavg-u-hxy-lnd.day.glb,day,land,water_table_depth,m,area: mean where land time: mean,area: areacellr,Water Table Depth,depth_of_soil_moisture_saturation,,longitude latitude time,wtd,real,,XY-na,time-intv,Eday,wtd,wtd,tavg-u-hxy-lnd,wtd_tavg-u-hxy-lnd,glb,Eday.wtd,land.wtd.tavg-u-hxy-lnd.day.glb,d228a89e-4a9f-11e6-b84e-ac72891c3257,high,,
